title,label,Prediction
Asteroid Warning System Found ‘City-Killer’ Object Heading Toward Earth,1,1
Conway: We’re Seeing ’Hysterical’ Democratic Party ’Unravel in Front of Our Eyes’ - Breitbart,0,0
Despite Cancer Diagnosis and Husband’s Death Keeping a Positive Outlook - The New York Times,0,0
Donald Trump Gettysburg Address RECAP,1,1
R. Alexander Acosta Law School Dean Is Trump’s New Pick for Labor - The New York Times,0,0
Electronic Voting Machines Caught Switching Trump Votes To Hillary: Trying to Steal Texas | Survival,1,1
Political Fashion Statements at the Men’s Wear Shows - The New York Times,0,0
Re: Can’t make this up: Michael Moore is pissed that his anti-Trump movie might help elect Donald Trump,1,1
For Democrats Anthony Weiner Makes an Unwelcome Return - The New York Times,0,0
In a Big Hole for a Detroit House but Happy - The New York Times,0,0
Dem Wingnut James Carville Melts Down Says KGB Controls FBI - Edmund Kozak,1,1
Burnt homes and broken promises: the Jungle evicted,1,1
Doctor Finds New Life As A Clown More Fulfilling | GomerBlog,1,0
Betsy DeVos’s Education Hearing Erupts Into Partisan Debate - The New York Times,0,0
Rafael Nadal Wins a Marathon to Set Up a Final With Roger Federer - The New York Times,0,0
Creepy ‘Liason’ Project Depicts Society’s Reliance On Technology [Photos],1,1
Obama Says Republicans Should Withdraw Support for Trump - The New York Times,0,0
Why Was A Mysterious Navy Plane Conducting Secret Electronic Command/Control Drill Over Denver?,1,1
Trump Busted For Flat Out Financially Scamming His Donors Campaign Goes Into Last Minute Freefall,1,1
Mexicans Say They Will Build Trump Wall – Three Feet High,1,0
Trump vs. Congress: Now What? - The New York Times,0,0
’Refuse Fascism’ Group Behind Berkeley Riot Received $50k from George Soros - Breitbart,0,0
Liberals Setting Up a Pass on Colin Kapernick’s NFL Free Agency as Evidence of ’Racism’ - Breitbart,0,0
Hacker Claims To Have Stolen These Controversial Photos From NASA,1,1
Mark Ruffalo Just Did Something Amazing For Protesters Fighting the Dakota Access Pipeline,1,1
Study: More Vitamin B In Mother’s Diet Reduces Risk Of Colon Cancer In Offspring,1,1
Daily Mail Compares 2 U.K. Leaders — Their Legs Not Their Ideas - The New York Times,0,0
James Comey Hearing Destroys Obstruction of Justice Case Against Trump - Breitbart,0,0
Half of US Voters Concerned About Potential Violence on Election Day,1,1
5 DIY Survival Tools To Make From Scratch,1,1
President Trump Calls for Immediate Investigation Into Chuck Schumer’s Ties to Russia Vladimir Putin - Breitbart,0,0
New ISIS Video Threatens Putin While Russian Child Executioners Execute 4 Men,1,1
Samantha Bee Mocks Trump Roasts Media at ’Not the White House Correspondents’ Dinner’ - Breitbart,0,0
President Obama Is Handing a Strong Economy to His Successor - The New York Times,0,0
3 Top D.N.C. Officials Leave as Upheaval After Email Breach Continues - The New York Times,0,0
And Now the Work Begins,1,1
How a Money-Losing Snap Could Be Worth So Much - The New York Times,0,0
Donald Trump Courting Evangelicals Faults Hillary Clinton’s Policies and Character - The New York Times,0,0
Barbra Streisand: ’I Don’t Know How We’re Going to Take Four Years’ of ’Disgraceful’ Trump - Breitbart,0,0
Clinton s Web Of Deception,1,1
CNN’s Don Lemon on Chicago Torture Video: ’I Don’t Think It Was Evil’ - Breitbart,0,0
Donald Trump Vows to Bolster Nation’s Military Capacities - The New York Times,0,0
Fact Checking the House Benghazi Committee’s Findings - The New York Times,0,0
Which Power Conference Won’t Vie for National Title? Sorry Pac-12 - The New York Times,0,0
Credit Cards Encourage Extra Spending as the Cash Habit Fades Away - The New York Times,0,0
CNN Features Clock Tracking Last Time Trump ’Attacked Someone on Twitter’,0,0
Biden and Trump Agree to Fight Pistol Duel--Final Arrangements Pending,1,0
Arianna Huffington Is Leaving Huffington Post - The New York Times,0,0
Gordie Howe Mr. Hockey for the Red Wings Dies at 88 - The New York Times,0,0
Trump VP’s plane slides off runway at New York airport,1,0
Lena Dunham’s ‘Girls’: Unborn Baby a ‘Parasite Growing Inside of You’,0,1
Fall and Rise of the Forgotten ‘Deplorables’,1,1
Global Temperatures Are on Course for Another Record This Year - The New York Times,0,0
Updated Brain Map Identifies Nearly 100 New Regions - The New York Times,0,0
A very accurate pisstake of craft beer culture,1,1
Egyptian Christians Cancel Easter Festivities in Mourning Over Palm Sunday Massacre,0,0
Disgraced Hedge Fund Manager Focuses on Aiding Veterans,1,1
LEAKED AUDIO: HILLARY CLINTON PROPOSED RIGGING PALESTINIAN ELECTION,1,1
In Wake of Orlando Shootings Mexican Soccer Chant Offends Many - The New York Times,0,0
Video Shows Texas Dem Encouraging ’Sanctuary’ Protesters from House Floor,0,0
De e-mails van Hillary Clinton en de Moslimbroederschap door Thierry Meyssan,1,1
Quebec Mosque Shooting Kills at Least 6 and 2 Suspects Are Arrested - The New York Times,0,0
Learning to Speak for the Dead - The New York Times,0,0
‘What if You Weren’t Afraid?’ and 4 More Money Questions From Readers - The New York Times,0,0
Club Soda for Stomach Pain and Constipation,1,1
Wikileaks Uncovers Bill Clinton Inc : Laundering Millions From BPA Producing DOW Chemical & More,1,1
Conway: Merits of Executive Order Will Prevail in Court - Breitbart,0,0
Shadow of Plea Deal for David Petraeus Loomed Over Hillary Clinton Email Case - The New York Times,0,0
With Gold Hitting $1 300 Look At Who Is Bullish,1,1
White,1,1
FREE Summit from Health Experts Teaches About Healthy Fats to Reverse Disease and Lose Weight,1,1
Brexiters set up demented ‘people’s courts’,1,1
FMs of Iran Syria Russia meet in Moscow,1,1
How Apple Empowers and Employs the American Working Class - The New York Times,0,0
Let Women Abort Babies for Being the Wrong Sex Says Top Medical Ethicist,0,0
Why American Surrogates Are in Demand for Chinese Families,1,1
WATCH How Fast MSNBC Cuts Black Woman’s Interview When She Says THIS About Trump,1,1
David Brooks: Whites are voting their gene pool after being ruined by globalization immigration and feminism,1,1
Man at dinner party may be leader of the Liberal Democrats,1,1
Nick Cannon: Planned Parenthood Founded To Exterminate Black Race,0,0
Marvel Artist Fired for Hiding Anti-Semitic Messages in X-Men Comic - Breitbart,0,0
President Trump Quietly Rolling Back Obama-Era Gun Controls,0,0
Crooked Hillary Risks Having ‘Blue Dress Moment’ By Aggressively Attacking FBI And James Comey,1,1
The Met Opera Is Struggling. How Can It Fill Those Empty Seats? - The New York Times,0,0
The Truth About America’s Survival – Demographics and the 2016 Election,1,1
Put Some Me-ing in Your Be-ing,1,1
Scaling Up a Drug Trade Straight Through ISIS Turf - The New York Times,0,0
Sanders: ’The Way the Democratic Party Has Been Run for Decades Has Not Worked’ - Breitbart,0,0
New to Airbnb? How to Make It Work for You - The New York Times,0,0
NYU Prof Who Spoke Out Against Safe Spaces and Trigger Warnings Gets Pushed Out,1,1
21 Things We’ve Learned About Hillary,1,1
Novak Djokovic Loses to Sam Querrey in Third Round of Wimbledon - The New York Times,0,0
Beyond The Veil: Channeling My Sister’s Message To Humanity : In5D Esoteric Metaphysical and Spiritual Database,1,1
The #NeverTrump’s Final Plan: ‘Elect And Impeach’,1,1
Pakistan: Long arm of ISI needs unsheathing,1,1
Fresno State Student Transitions to a Male,1,0
Hackers Demand Ransom Payment from Disney over Stolen Copy of ’Pirates of the Caribbean 5’,0,1
REPENT!!! WORLD WAR 3 (WW3) DAY OF YAHAWASHI IS NEAR (Yahawashi4theelectofisrael),1,1
As Anthem-Protesting Colin Kaepernick’s Free Agency Goes Nowhere Sports Writer Searches for Answers - Breitbart,0,0
Jewish Pirates of the Caribbean,1,1
Reanimation/ Monsterland,1,1
Game Of Thrones Author Just Ripped Trump Endorsed Hillary,1,1
UN: Migrant Deaths in Mediterranean Hit Record in 2016,1,1
Кто любит Стивена Сигала?,1,1
With Preet Bharara’s Dismissal Storied Office Loses Its Top Fighter - The New York Times,0,0
Drone Restrictions Can Help Peaceful Protesters Combat Injustice,1,1
Virgil: Making America Great Again—Or Not: The Establishment Targets Trump’s Top Strategist,0,0
Trump: ’We Must Realize the Full Potential of Women in Our Economy’ - Breitbart,0,0
Here’s Why Everyone on Facebook Is Checking into Standing Rock North Dakota,1,1
Men Have Book Clubs Too - The New York Times,0,0
‘All Talk ’ ‘No Action ’ Says Trump in Twitter Attack on Civil Rights Icon - The New York Times,0,0
Will Trump Resist War Hawks on Iran?,1,1
America at the Crossroads: Abrogation of Democracy,1,1
MI5: Bonds to save UK from Russian spies,1,1
FNC’s Geraldo Rivera: ’I Am Withdrawing My Opposition to the Wall’ - Breitbart,0,0
Comment on Due Process is Dead: A Staggering 95% of All Inmates in America Have Never Received a Trial by Raymond Karczewski,1,1
Comment on Gaius Publius: Syria Is Another Pipeline War by lyman alpha blob,1,1
Donald Trump All but Clinches G.O.P. Race With Indiana Win Ted Cruz Quits - The New York Times,0,0
Desperate Trump Supporter Offers Voters Discount On Horse Semen If They Vote Trump,1,1
Google Accused of Paying Women Less than Men - Breitbart,0,0
Re: Will The FBI Email Investigation Shed New Light On The Lolita Express And Other Clinton Sex Scandals?,1,1
Re: Don’t Let James Comey and the FBI’s October Surprise Fool You!,1,1
WARNING: A Pivotal Moment For The Stock Market May Be Here,1,1
Next Steps: Clean Up The Democratic Party Oppose Trump,1,1
Joanna Coles Cosmopolitan Editor Named to New Job at Hearst - The New York Times,0,0
New Trump Deportation Rules Allow Far More Expulsions - The New York Times,0,0
ESPN SportsCenter Anchor Linda Cohn: Those Who Ignore Politics Problem at ESPN are ’Blind’ - Breitbart,0,0
Rejecting TPP Deal Would Hinder US to Advance Objectives in Asia Pacific,1,1
Rapper Ice Cube Hammers Maher for ’N-word’: ’Sometimes You Sound Like a Redneck Trucker’ - Breitbart,0,0
Fed Holds on Raising Rates Fears Rising Dollar,1,0
NY Daily News And Nearly All Liberal News Media Outlets Experiencing Stunning Decline In Readership,1,1
United Airlines Passenger Is Dragged From an Overbooked Flight - The New York Times,0,0
Don’t Root Root Root for the Racist Red-Face Team from Cleveland,1,1
Trust Records Show Trump Is Still Closely Tied to His Empire - The New York Times,0,0
A Scholarly Sting Operation Shines a Light on ‘Predatory’ Journals - The New York Times,0,0
Surging on the Riviera With Mario Balotelli in Tow - The New York Times,0,0
Donald Trump Seizes on Orlando Shooting and Repeats Call for Temporary Ban on Muslim Migration - The New York Times,0,0
President Putin Meeting of the Valdai International Discussion Club | The Vineyard of the Saker,1,1
Sorry Ms. Jackson: You’re Underrated. ‘Control’ at 30 - The New York Times,0,0
Boston Marathon Bombing Survivor to Marry Firefighter Who Rescued Her - Breitbart,0,1
Pope Francis: The Virgin Mary Was No ‘Couch Potato’,0,0
Trump’s Child Rape Victim Just Canceled Press Conference Over Death Threats,1,1
Review: In ‘Little Men ’ Boys Develop a Bond That Is Threatened by Money - The New York Times,0,0
The Election Highlighted a Growing Rural-Urban Split - The New York Times,0,0
Trump Crushed By Hillary Clinton’s New Powerful Closing Argument To Women,1,1
Maher to Hillary: You F*cked It Up’ - ’Stay in the Woods’ - Breitbart,0,0
‘I Was Terrified’: Inmates Say They Paid a Brutal Price for a Guard’s Injury - The New York Times,0,0
Ariel Gonzalez - Eurasia Latin America and Multipolarity | Katehon think tank. Geopolitics & Tradition,1,1
Harry Reid Desperately Accuses Trump And FBI Of Violating The Hatch Act,1,1
Theresa May Daniel Ortega China: Your Tuesday Briefing - The New York Times,0,0
#DraftOurDaughters: Feminist Hillary Supporters Vow To Fight War With Russia For Us,1,1
Former Ambassador Andrew Young calls for end to water fluoridation Civil Rights Issue ,1,1
Obamacare Architect on Fixing ACA to Avoid Rate Hikes: The Law Is Working as Designed We Need a Larger Mandate Penalty ,1,1
Dear America Let’s Now Unite and Flood Our Nation With Optimism,1,1
Ravish Kumar’s prime time show nominated for Filmfare Awards under best drama series,1,1
Female Scientists Turn to Data to Fight Lack of Representation on Panels - The New York Times,0,0
E-pasaporte: ¿por domingo y para la televisión? por Herbert Mujica Rojas,1,1
USA continues drive to plutocracy dismantling of state,1,1
‘They Are Convening A Grand Jury! Trust Me!’ Trump Surrogate LOSES IT Over Clinton Emails (VIDEO),1,1
How David Letterman’s Mother Endeared Him to Viewers - The New York Times,0,0
Tribunal Rejects Beijing’s Claims in South China Sea - The New York Times,0,0
U.S. Ends Corruption Case Against Former Virginia Governor - The New York Times,0,0
Here are the Democrats Who are Skipping Trump’s Inauguration - Breitbart,0,1
Don’t Despair: Why This Election Is Our Greatest Blessing,1,1
Muslim ‘Refugee’ Locks Wife in Bedroom Sets House on Fire Watches Her Burn – MEDIA SILENCE,1,1
Porn Star Bitten by Shark During Underwater Shoot,0,0
My 10 Favorite Books: Kehinde Wiley - The New York Times,0,0
Valerie Jarrett: Obama’s White House Has Been Scandal-Free - Breitbart,0,0
Unpythonic,1,1
‘Here Lies’: A Clue in Hebrew Points to Rome’s Medieval Jewish Cemetery - The New York Times,0,0
$50 000 Reward for Facebook Killer as Manhunt Goes ’National’ - Breitbart,0,0
Senate Takes Major Step Toward Repealing Health Care Law - The New York Times,0,0
In Jordan Nikki Haley Defends U.S. Response to Syrian Refugee Crisis,0,0
Fitton: Judicial Watch Pursues James Comey Records,0,1
Teacher Shows Up For Field Trip Drunk; Gets 75 Grand Settlement,1,1
2nd Avenue Subway Will Open on Jan. 1 M.T.A. Says - The New York Times,0,0
Sweden Top Cop on No Go Zones: Europe’s Open Borders ’Has Brought Crime Here’,0,0
State Secrets Privilege Invoked to Block Testimony in C.I.A. Torture Case - The New York Times,0,0
Despicable Balfour: A Story of Betrayal – Part 1,1,1
London Terrorist Attack: What We Know and Don’t Know - The New York Times,0,0
Donald Trump Thanks InfoWarriors & ALT Media For The Win,1,1
Angela Merkel to Seek 4th Term as Germany’s Leader - The New York Times,0,0
Checkmating Obama,1,1
Comment on Are You On Pace To Reach Your Goals? by 4 Goals For The Neomasculinity Movement During Trump’s First Term,1,0
Dios crea otro huracán sólo para ver qué nombre le ponen,1,1
